date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:22:38	5236/5236	---MCZ	200	added ('OK')	text/css	date:Tue,%2010%20Sep%202019%2012:17:04%20GMT	https://cyclonethemes.com/demo/html/padhai/css/magnific-popup.css	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/css/magnific-popup.css	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:39	26701/26701	---MCZ	200	added ('OK')	text/css	date:Tue,%2010%20Sep%202019%2012:17:03%20GMT	https://cyclonethemes.com/demo/html/padhai/css/font-awesome.css	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/css/font-awesome.css	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:39	1188/1188	---MCZ	200	added ('OK')	text/css	date:Tue,%2010%20Sep%202019%2012:17:03%20GMT	https://cyclonethemes.com/demo/html/padhai/css/flaticon1.css	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/css/flaticon1.css	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:39	12255/12255	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:56%20GMT	https://cyclonethemes.com/demo/html/padhai/faq.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/faq.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:39	12317/12317	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:52%20GMT	https://cyclonethemes.com/demo/html/padhai/register.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/register.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:40	37397/37397	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:53:06%20GMT	https://cyclonethemes.com/demo/html/padhai/index-banner.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/index-banner.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:40	36571/36571	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:53:07%20GMT	https://cyclonethemes.com/demo/html/padhai/index-video.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/index-video.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:40	37178/37178	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:53:07%20GMT	https://cyclonethemes.com/demo/html/padhai/index-2.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/index-2.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:40	33166/33166	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:53:07%20GMT	https://cyclonethemes.com/demo/html/padhai/index-3.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/index-3.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:40	46095/46095	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:53:07%20GMT	https://cyclonethemes.com/demo/html/padhai/index-kids.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/index-kids.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:41	33043/33043	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:53:07%20GMT	https://cyclonethemes.com/demo/html/padhai/index-drive.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/index-drive.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:41	34082/34082	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:53:06%20GMT	https://cyclonethemes.com/demo/html/padhai/index-cook.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/index-cook.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:41	12107/12107	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2012:13:02%20GMT	https://cyclonethemes.com/demo/html/padhai/dashboard.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/dashboard.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:41	8218/8218	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2012:13:01%20GMT	https://cyclonethemes.com/demo/html/padhai/dashboard-my-profile.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/dashboard-my-profile.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:42	10726/10726	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2012:13:01%20GMT	https://cyclonethemes.com/demo/html/padhai/dashboard-booking.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/dashboard-booking.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:42	11168/11168	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2012:13:01%20GMT	https://cyclonethemes.com/demo/html/padhai/dashboard-history.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/dashboard-history.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:42	13190/13190	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2012:13:01%20GMT	https://cyclonethemes.com/demo/html/padhai/dashboard-list.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/dashboard-list.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:43	11452/11452	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2012:13:01%20GMT	https://cyclonethemes.com/demo/html/padhai/dashboard-addtour.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/dashboard-addtour.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:43	13482/13482	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2012:13:02%20GMT	https://cyclonethemes.com/demo/html/padhai/dashboard-reviews.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/dashboard-reviews.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:43	18989/18989	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:53%20GMT	https://cyclonethemes.com/demo/html/padhai/about-us.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/about-us.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:44	14282/14282	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:56%20GMT	https://cyclonethemes.com/demo/html/padhai/events.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/events.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:44	15100/15100	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:56%20GMT	https://cyclonethemes.com/demo/html/padhai/events-2.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/events-2.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:44	15602/15602	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:56%20GMT	https://cyclonethemes.com/demo/html/padhai/events-3.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/events-3.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:45	15900/15900	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:56%20GMT	https://cyclonethemes.com/demo/html/padhai/events-detail.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/events-detail.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:45	12948/12948	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:50%20GMT	https://cyclonethemes.com/demo/html/padhai/gallery.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/gallery.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:45	13413/13413	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:50%20GMT	https://cyclonethemes.com/demo/html/padhai/gallery-2.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/gallery-2.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:46	17210/17210	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:52%20GMT	https://cyclonethemes.com/demo/html/padhai/teachers.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/teachers.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:46	14670/14670	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:52%20GMT	https://cyclonethemes.com/demo/html/padhai/teachers-slider.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/teachers-slider.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:46	12508/12508	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:54%20GMT	https://cyclonethemes.com/demo/html/padhai/contact-us.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/contact-us.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:46	12607/12607	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:52%20GMT	https://cyclonethemes.com/demo/html/padhai/membership.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/membership.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:47	2702/2702	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:54%20GMT	https://cyclonethemes.com/demo/html/padhai/comingsoon.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/comingsoon.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:47	11115/11115	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:53%20GMT	https://cyclonethemes.com/demo/html/padhai/404.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/404.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:47	17704/17704	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:54%20GMT	https://cyclonethemes.com/demo/html/padhai/courses.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/courses.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:48	16643/16643	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:54%20GMT	https://cyclonethemes.com/demo/html/padhai/courses-slider.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/courses-slider.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:48	25595/25595	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:54%20GMT	https://cyclonethemes.com/demo/html/padhai/courses-detail.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/courses-detail.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:48	20871/20871	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:54%20GMT	https://cyclonethemes.com/demo/html/padhai/blog-listing-left.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/blog-listing-left.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:49	20671/20671	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:53%20GMT	https://cyclonethemes.com/demo/html/padhai/blog-listing.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/blog-listing.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:49	16075/16075	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:53%20GMT	https://cyclonethemes.com/demo/html/padhai/blog-fullwidth.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/blog-fullwidth.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:49	28338/28338	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:53%20GMT	https://cyclonethemes.com/demo/html/padhai/blog-grid.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/blog-grid.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:49	21750/21750	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2011:07:53%20GMT	https://cyclonethemes.com/demo/html/padhai/blog-details.html	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/blog-details.html	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:50	362815/362815	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:08:52%20GMT	https://cyclonethemes.com/demo/html/padhai/images/education/slide-1.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/education/slide-1.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:50	190830/190830	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:08:52%20GMT	https://cyclonethemes.com/demo/html/padhai/images/education/slide-2.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/education/slide-2.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:51	350964/350964	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:08:53%20GMT	https://cyclonethemes.com/demo/html/padhai/images/education/slide-4.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/education/slide-4.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:51	57049/57049	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:08:50%20GMT	https://cyclonethemes.com/demo/html/padhai/images/education/ft-1.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/education/ft-1.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:51	14009/14009	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:08:26%20GMT	https://cyclonethemes.com/demo/html/padhai/images/blog/cmnt-1.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/blog/cmnt-1.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:51	45727/45727	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:08:51%20GMT	https://cyclonethemes.com/demo/html/padhai/images/education/ft-2.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/education/ft-2.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:51	1889332/1889332	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Sep%202019%2011:08:51%20GMT	https://cyclonethemes.com/demo/html/padhai/images/education/about.png	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/education/about.png	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:52	14698/14698	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:08:26%20GMT	https://cyclonethemes.com/demo/html/padhai/images/blog/cmnt-2.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/blog/cmnt-2.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:52	30349/30349	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:08:51%20GMT	https://cyclonethemes.com/demo/html/padhai/images/education/ft-3.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/education/ft-3.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:52	13553/13553	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:08:27%20GMT	https://cyclonethemes.com/demo/html/padhai/images/blog/cmnt-3.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/blog/cmnt-3.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:52	41940/41940	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:08:51%20GMT	https://cyclonethemes.com/demo/html/padhai/images/education/ft-4.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/education/ft-4.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:52	74236/74236	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:09:04%20GMT	https://cyclonethemes.com/demo/html/padhai/images/places/01.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/places/01.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:53	576118/576118	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Sep%202020%2018:52:52%20GMT	https://cyclonethemes.com/demo/html/padhai/mt_btn_yellow	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/mt_btn_yellow	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:53	183423/183423	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Sep%202019%2011:08:53%20GMT	https://cyclonethemes.com/demo/html/padhai/images/education/student-01.png	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/education/student-01.png	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:53	33374/33374	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:09:08%20GMT	https://cyclonethemes.com/demo/html/padhai/images/team/rmember-1.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/team/rmember-1.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:53	42165/42165	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:09:08%20GMT	https://cyclonethemes.com/demo/html/padhai/images/team/rmember-2.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/team/rmember-2.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:54	37839/37839	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:09:08%20GMT	https://cyclonethemes.com/demo/html/padhai/images/team/rmember-3.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/team/rmember-3.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:54	33271/33271	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:09:08%20GMT	https://cyclonethemes.com/demo/html/padhai/images/team/rmember-4.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/team/rmember-4.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:54	49226/49226	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:09:07%20GMT	https://cyclonethemes.com/demo/html/padhai/images/team/member-1.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/team/member-1.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:54	60663/60663	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:09:07%20GMT	https://cyclonethemes.com/demo/html/padhai/images/team/member-2.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/team/member-2.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:55	37715/37715	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:09:08%20GMT	https://cyclonethemes.com/demo/html/padhai/images/team/member-3.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/team/member-3.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:55	88074/88074	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:08:29%20GMT	https://cyclonethemes.com/demo/html/padhai/images/blog-listing/blog_02.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/blog-listing/blog_02.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:55	47366/47366	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:08:29%20GMT	https://cyclonethemes.com/demo/html/padhai/images/blog-listing/blog_04.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/blog-listing/blog_04.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:55	69254/69254	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:08:29%20GMT	https://cyclonethemes.com/demo/html/padhai/images/blog-listing/blog_03.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/blog-listing/blog_03.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:55	313909/313909	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:08:28%20GMT	https://cyclonethemes.com/demo/html/padhai/images/blog-listing/bl-01.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/blog-listing/bl-01.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:56	106550/106550	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:08:53%20GMT	https://cyclonethemes.com/demo/html/padhai/images/gallery/gl-02.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/gallery/gl-02.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:56	88074/88074	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:08:53%20GMT	https://cyclonethemes.com/demo/html/padhai/images/gallery/gl-01.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/gallery/gl-01.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:56	415523/415523	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:08:55%20GMT	https://cyclonethemes.com/demo/html/padhai/images/gallery/gl-s1.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/gallery/gl-s1.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:56	69411/69411	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:08:54%20GMT	https://cyclonethemes.com/demo/html/padhai/images/gallery/gl-03.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/gallery/gl-03.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:56	119252/119252	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:08:54%20GMT	https://cyclonethemes.com/demo/html/padhai/images/gallery/gl-04.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/gallery/gl-04.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:57	79102/79102	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:08:54%20GMT	https://cyclonethemes.com/demo/html/padhai/images/gallery/gl-c1.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/gallery/gl-c1.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
00:22:57	42265/42265	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202019%2011:08:55%20GMT	https://cyclonethemes.com/demo/html/padhai/images/insta/insta_01.jpg	C:/My%20Web%20Sites/iti-college/cyclonethemes.com/demo/html/padhai/images/insta/insta_01.jpg	(from https://cyclonethemes.com/demo/html/padhai/index.html)
